Pi_Timestamp,Sensor_Type,Phone_Timestamp,X,Y,Z,W
1777656465.7174513,accelerometer,1777656464.67042,0.09764891171678901,0.07411620656847953,0.33373394196033473,0
1777656465.717472,gyroscopeuncalibrated,1777656464.6779299,-0.19554314017295837,-0.5627043843269348,-0.10733125358819962,0
1777656465.7174885,accelerometeruncalibrated,1777656464.690445,0.0045013427734375,-0.1428070068359375,-1.0381317138671875,0
1777656465.717507,orientation,1777656464.690445,-0.07912536173208323,-0.008189484674470922,-0.36858928583521244,-0.9261824423303823
1777656465.7175255,gyroscope,1777656464.690445,-0.17260831594467163,-0.32292765378952026,-0.04352088272571564,0
1777656465.7175417,accelerometer,1777656464.690445,0.4838544338662177,0.09864084536358714,-0.5794575920343399,0
1777656465.717558,gyroscopeuncalibrated,1777656464.697955,-0.14536012709140778,-0.15643008053302765,-0.0015286544803529978,0
1777656465.717576,accelerometeruncalibrated,1777656464.710471,-0.0032501220703125,-0.1392059326171875,-1.0730133056640625,0
1777656465.7175946,orientation,1777656464.710471,-0.07833304258776926,-0.0067206625254704715,-0.3686187364857714,-0.926250003386887
1777656465.7176127,gyroscope,1777656464.710471,-0.07761117070913315,0.09706492722034454,0.06230013817548752,0
1777656465.7176392,accelerometer,1777656464.710471,0.39082087045777586,0.11922682953551411,-0.8460790687084198,0
1777656465.717657,gyroscopeuncalibrated,1777656464.7179809,-0.04330193251371384,0.2121247798204422,0.08774929493665695,0
1777656465.7176743,accelerometeruncalibrated,1777656464.730496,-0.0311279296875,-0.1419525146484375,-1.0503387451171875,0
1777656465.7176914,orientation,1777656464.730496,-0.07725880263426677,-0.00853445743837347,-0.36961004244899937,-0.9259301087931011
1777656465.7177098,gyroscope,1777656464.730496,0.007401728071272373,0.2713581621646881,0.10307047516107559,0
1777656465.7177255,accelerometer,1777656464.730496,0.07677483131848276,0.07539572498500346,-0.558283871102333,0
1777656465.7177436,gyroscopeuncalibrated,1777656464.7380059,0.024322116747498512,0.27048370242118835,0.09944482892751694,0
1777656465.7177746,accelerometeruncalibrated,1777656464.750522,-0.0551300048828125,-0.142486572265625,-1.019439697265625,0
1777656465.717793,orientation,1777656464.750522,-0.07664250029302054,-0.01090376401489486,-0.3706462640090189,-0.9255422168394194
1777656465.717811,gyroscope,1777656464.750522,0.050402432680130005,0.19249114394187927,0.0691249668598175,0
1777656465.7178276,accelerometer,1777656464.750522,-0.20027027808390557,0.07682794974520803,-0.2418903555214405,0
1777656465.7178442,gyroscopeuncalibrated,1777656464.758031,0.04524817317724228,0.12474779039621353,0.04802371934056282,0
1777656465.717861,accelerometeruncalibrated,1777656464.770547,-0.0643310546875,-0.142242431640625,-0.979095458984375,0
1777656465.717878,orientation,1777656464.770547,-0.07671579334372917,-0.011904299438161835,-0.3710591597260101,-0.9253583235973173
1777656465.717896,gyroscope,1777656464.770547,0.02902100421488285,-0.021350130438804626,0.0019188211299479008,0
1777656465.7179136,accelerometer,1777656464.770547,-0.30043446055725215,0.07372939920797944,0.12285656433999538,0
1777656465.7179306,gyroscopeuncalibrated,1777656464.7780569,0.005001416429877281,-0.09069954603910446,-0.01798485964536667,0
1777656465.7179472,accelerometeruncalibrated,1777656464.790573,-0.0606842041015625,-0.14031982421875,-0.9775543212890625,0
1777656465.7179642,orientation,1777656464.790573,-0.07707385516081625,-0.011106228119986655,-0.3707682841671128,-0.9254550368944551
1777656465.7179828,gyroscope,1777656464.790573,-0.02218238078057766,-0.11299488693475723,-0.04426943510770798,0
1777656465.7179985,accelerometer,1777656464.790573,-0.21706655111666767,0.11939400279596447,0.05883972698152065,0
1777656465.7180147,gyroscopeuncalibrated,1777656464.7980819,-0.03635720908641815,-0.09879608452320099,-0.046369362622499466,0
1777656465.718032,accelerometeruncalibrated,1777656464.810598,-0.0406036376953125,-0.1412200927734375,-0.9976654052734375,0
1777656465.7180495,orientation,1777656464.810598,-0.07710750657559551,-0.01019060323608244,-0.3703042266683619,-0.9256486814467467
1777656465.7180674,gyroscope,1777656464.810598,-0.030825521796941757,-0.05815999209880829,-0.034425754100084305,0
1777656465.7180831,accelerometer,1777656464.810598,-0.002373524198308587,0.07060045353248715,-0.10368541540205478,0
1777656465.7181,gyroscopeuncalibrated,1777656464.8181078,-0.027426298707723618,-0.022242721170186996,-0.021575333550572395,0
1777656465.7181168,accelerometeruncalibrated,1777656464.8306236,-0.03375244140625,-0.1456756591796875,-0.9987335205078125,0
1777656465.7181349,orientation,1777656464.8306236,-0.07692647067132162,-0.010020912552280003,-0.3701362533233619,-0.9257326752267906
1777656465.718153,gyroscope,1777656464.8306236,-0.020197642967104912,0.03346804156899452,-0.0022330498322844505,0
1777656465.718169,accelerometer,1777656464.8306236,0.04371445590090006,0.03729498078003526,-0.07434066297411918,0
1777656465.718185,gyroscopeuncalibrated,1777656464.8381326,-0.026609240099787712,0.04747297614812851,0.002686863299459219,0
1777656465.718202,accelerometeruncalibrated,1777656464.8506489,-0.047027587890625,-0.1531524658203125,-0.9745635986328125,0
1777656465.7182186,orientation,1777656464.8506489,-0.07655099855737386,-0.010302878120470272,-0.3701757886106765,-0.9257449111447326
1777656465.718237,gyroscope,1777656464.8506489,-0.031067218631505966,0.026041297242045403,-0.0005877327639609575,0
1777656465.7182536,accelerometer,1777656464.8506489,-0.0999449136994779,-0.03927490255087614,0.15547347030639647,0
1777656465.7182705,gyroscopeuncalibrated,1777656464.8581588,-0.04775846749544144,-0.00430260319262743,-0.00567093538120389,0
1777656465.7183049,accelerometeruncalibrated,1777656464.870674,-0.048858642578125,-0.153106689453125,-0.9542236328125,0
1777656465.7183337,orientation,1777656464.870674,-0.07613326648979606,-0.009972224470224118,-0.37008394643022036,-0.9258197255747911
1777656465.7183526,gyroscope,1777656464.870674,-0.07897040992975235,-0.06265395879745483,-0.018532926216721535,0
1777656465.7183685,accelerometer,1777656464.870674,-0.09712591075599193,-0.023129531174898146,0.3379173651248216,0
1777656465.7185795,gyroscopeuncalibrated,1777656464.8781838,-0.10083366930484772,-0.08856475353240967,-0.018764900043606758,0
1777656465.7186215,accelerometeruncalibrated,1777656464.8906999,-0.041229248046875,-0.1466827392578125,-0.973236083984375,0
1777656465.7186422,orientation,1777656464.8906999,-0.07554483673872166,-0.008832191653485954,-0.3698710165166145,-0.9259645633557051
1777656465.718661,gyroscope,1777656464.8906999,-0.1052384153008461,-0.08748150616884232,-0.010287199169397354,0
1777656465.7186778,accelerometer,1777656464.8906999,-0.007115567626245319,0.008216624203324318,0.12311375397145748,0
1777656465.7186954,gyroscopeuncalibrated,1777656464.8982098,-0.10621458292007446,-0.06475742161273956,-0.003162770066410303,0
1777656465.7187128,accelerometeruncalibrated,1777656464.9107249,-0.03704833984375,-0.1461944580078125,-0.990509033203125,0
1777656465.71873,orientation,1777656464.9107249,-0.07480788385940884,-0.007975991356343992,-0.369834798102983,-0.9260467233419847
1777656465.7187483,gyroscope,1777656464.9107249,-0.09142569452524185,-0.009652691893279552,0.010985336266458035,0
1777656465.7187648,accelerometer,1777656464.9107249,0.032799824785254894,-0.005278086533397436,-0.030502690291404722,0
1777656465.7187815,gyroscopeuncalibrated,1777656464.9182348,-0.08669068664312363,0.02299453131854534,0.023995080962777138,0
1777656465.7187986,accelerometeruncalibrated,1777656464.9307506,-0.031951904296875,-0.1463470458984375,-0.9802398681640625,0
1777656465.7188153,orientation,1777656464.9307506,-0.07394437461568441,-0.007921450759216101,-0.3701072789306868,-0.9260075687915166
1777656465.7189412,gyroscope,1777656464.9307506,-0.07813861966133118,0.056305792182683945,0.03845075145363808,0
1777656465.7189674,accelerometer,1777656464.9307506,0.061446877272613346,-0.030799189019948242,0.131247960588336,0
1777656465.7189858,gyroscopeuncalibrated,1777656464.93826,-0.08775009214878082,0.05794292688369751,0.0456782728433609,0
1777656465.7190032,accelerometeruncalibrated,1777656464.9507759,-0.0312957763671875,-0.1515960693359375,-0.9550323486328125,0
1777656465.7190213,orientation,1777656464.9507759,-0.0729255011291533,-0.008068434339262813,-0.3706086594077447,-0.9258865785987183
1777656465.71904,gyroscope,1777656464.9507759,-0.1036623865365982,0.04895496368408203,0.05951052904129028,0
1777656465.7190566,accelerometer,1777656464.9507759,0.08234441161174327,-0.11162760657817125,0.34063656095564365,0
1777656465.7190733,gyroscopeuncalibrated,1777656464.9582858,-0.12472914904356003,0.05031856521964073,0.06815242022275925,0
1777656465.71909,accelerometeruncalibrated,1777656464.9708018,-0.0240325927734375,-0.1548919677734375,-0.943695068359375,0
1777656465.7191079,orientation,1777656464.9708018,-0.07154796115500196,-0.008063563586046912,-0.3713268896185157,-0.9257062719592589
1777656465.7191262,gyroscope,1777656464.9708018,-0.15381650626659393,0.07135295867919922,0.08481403440237045,0
1777656465.719143,accelerometer,1777656464.9708018,0.15500859274100512,-0.16913973821774125,0.46230596133768553,0
1777656465.71916,gyroscopeuncalibrated,1777656464.9783108,-0.18288779258728027,0.07259990274906158,0.10250507295131683,0
1777656465.7191772,accelerometeruncalibrated,1777656464.9908268,-0.0008697509765625,-0.1626129150390625,-0.9185791015625,0
1777656465.7191954,orientation,1777656464.9908268,-0.06956142143059396,-0.007872772695503618,-0.3724029301897918,-0.9254270057048627
1777656465.7192144,gyroscope,1777656464.9908268,-0.23267756402492523,0.041173115372657776,0.1397310346364975,0
1777656465.7192307,accelerometer,1777656464.9908268,0.400947383403033,-0.28911256381496786,0.7307774497926235,0
1777656465.7192469,gyroscopeuncalibrated,1777656464.9983368,-0.277165025472641,0.014626879245042801,0.17217949032783508,0
1777656465.7192636,accelerometeruncalibrated,1777656465.0108528,0.01043701171875,-0.162628173828125,-0.9235076904296875,0
1777656465.719282,orientation,1777656465.0108528,-0.06692263266031757,-0.0068278691206067775,-0.3741050409783156,-0.9249434137004227
1777656465.7193,gyroscope,1777656465.0108528,-0.3155136704444885,0.006228786427527666,0.21523652970790863,0
1777656465.7193165,accelerometer,1777656465.0108528,0.4363073044672608,-0.3229009977787733,0.6124468384444713,0
1777656465.7193334,gyroscopeuncalibrated,1777656465.0183618,-0.32924845814704895,0.020264524966478348,0.23427614569664001,0
1777656465.71935,accelerometeruncalibrated,1777656465.030878,-0.013580322265625,-0.1636199951171875,-0.95721435546875,0
1777656465.7193675,orientation,1777656465.030878,-0.06379667615792999,-0.005747907636413838,-0.3763274417886791,-0.924269714146575
1777656465.7193854,gyroscope,1777656465.030878,-0.33295300602912903,0.07136150449514389,0.24719871580600739,0
1777656465.7194014,accelerometer,1777656465.030878,0.20028978650197385,-0.40264103557839986,0.3088824092984199,0
1777656465.7194185,gyroscopeuncalibrated,1777656465.0383878,-0.33421286940574646,0.10293330252170563,0.24840101599693298,0
1777656465.7194357,accelerometeruncalibrated,1777656465.0509028,-0.01934814453125,-0.1509552001953125,-0.966094970703125,0
1777656465.7194533,orientation,1777656465.0509028,-0.060343597951633174,-0.005303604519203151,-0.37870000947788435,-0.9235348943425286
1777656465.7194724,gyroscope,1777656465.0509028,-0.33610403537750244,0.12129293382167816,0.24678070843219757,0
1777656465.7194881,accelerometer,1777656465.0509028,0.16718622952979056,-0.33042664404325184,0.24720658210813998,0
1777656465.7195048,gyroscopeuncalibrated,1777656465.0584128,-0.3331470787525177,0.12142229825258255,0.24720153212547302,0
1777656465.7195218,accelerometeruncalibrated,1777656465.0709288,-0.022918701171875,-0.131561279296875,-0.991790771484375,0
1777656465.7195394,orientation,1777656465.0709288,-0.056930514940145734,-0.005045632139527312,-0.3810540620624793,-0.9227844327278227
1777656465.719558,gyroscope,1777656465.0709288,-0.29928335547447205,0.11744552850723267,0.2395644336938858,0
1777656465.7195737,accelerometer,1777656465.0709288,0.09683777799699454,-0.21311076269559562,-0.01019815340936184,0
1777656465.7195895,gyroscopeuncalibrated,1777656465.0784388,-0.27758288383483887,0.11336410790681839,0.23180259764194489,0
1777656465.7196066,accelerometeruncalibrated,1777656465.0909538,-0.0367431640625,-0.1228790283203125,-1.0045928955078125,0
1777656465.719716,orientation,1777656465.0909538,-0.05402149772774546,-0.004965657191680854,-0.383230363366307,-0.9220583686784879
1777656465.7197394,gyroscope,1777656465.0909538,-0.24452900886535645,0.12258536368608475,0.21069681644439697,0
1777656465.7197566,accelerometer,1777656465.0909538,-0.051114429959096014,-0.1657606171734631,-0.09647767598032951,0
1777656465.7197728,gyroscopeuncalibrated,1777656465.0984638,-0.2428576499223709,0.12972044944763184,0.202296644449234,0
1777656465.7197893,accelerometeruncalibrated,1777656465.1109798,-0.029449462890625,-0.1086883544921875,-1.008148193359375,0
1777656465.7198062,orientation,1777656465.1109798,-0.05132365758281684,-0.005191770199577449,-0.3851672090957066,-0.921403831120989
1777656465.7198238,gyroscope,1777656465.1109798,-0.22842949628829956,0.15361054241657257,0.19310829043388367,0
1777656465.71984,accelerometer,1777656465.1109798,0.013923019151389599,-0.08312734215036034,-0.1745955194056034,0
1777656465.7198567,gyroscopeuncalibrated,1777656465.1184897,-0.21677838265895844,0.1713334023952484,0.19103333353996277,0
1777656465.719874,accelerometeruncalibrated,1777656465.1310048,-0.024658203125,-0.0960540771484375,-1.0356597900390625,0
1777656465.7198915,orientation,1777656465.1310048,-0.04875555520493109,-0.005967566400065406,-0.3870455860911676,-0.9207513349307115
1777656465.7199092,gyroscope,1777656465.1310048,-0.17495808005332947,0.2141503393650055,0.1943502128124237,0
1777656465.7199273,accelerometer,1777656465.1310048,0.02951095757400617,0.007600099740177392,-0.4242582624942064,0
1777656465.7199438,gyroscopeuncalibrated,1777656465.1385148,-0.14994636178016663,0.2536810040473938,0.1946677565574646,0
1777656465.71996,accelerometeruncalibrated,1777656465.1510308,-0.0258026123046875,-0.095672607421875,-1.0424041748046875,0
1777656465.722444,orientation,1777656465.1510308,-0.04648754101510325,-0.007743960314401636,-0.38896914497798857,-0.9200446137708419
1777656465.7225,gyroscope,1777656465.1510308,-0.10485819727182388,0.2948290705680847,0.19691281020641327,0
1777656465.7225223,accelerometer,1777656465.1510308,-0.019121848169807342,-0.03922901758253574,-0.40763036829829213,0
1777656465.7225413,gyroscopeuncalibrated,1777656465.1585398,-0.10082381963729858,0.30134066939353943,0.20188385248184204,0
1777656465.7225595,accelerometeruncalibrated,1777656465.1710558,-0.0141448974609375,-0.0908203125,-1.006317138671875,0
1777656465.7225788,orientation,1777656465.1710558,-0.04440983317490539,-0.010033629632640333,-0.39099341874059185,-0.919266632658573
1777656465.7225978,gyroscope,1777656465.1710558,-0.10697996616363525,0.30032023787498474,0.21111948788166046,0
1777656465.7226148,accelerometer,1777656465.1710558,0.030522308307327328,0.008851414975523948,-0.06504734944999217,0
1777656465.7226317,gyroscopeuncalibrated,1777656465.1785657,-0.12788446247577667,0.28679075837135315,0.21356980502605438,0
1777656465.7226486,accelerometeruncalibrated,1777656465.1910818,-0.0069427490234375,-0.086395263671875,-0.992767333984375,0
1777656465.7226663,orientation,1777656465.1910818,-0.04213882554000798,-0.011990237585649578,-0.393097786381892,-0.9184523939702989
1777656465.7226849,gyroscope,1777656465.1910818,-0.15599952638149261,0.24948950111865997,0.2168676108121872,0
1777656465.7227015,accelerometer,1777656465.1910818,0.055027758344775066,0.020141382209584117,0.04136193795800209,0
1777656465.7227185,gyroscopeuncalibrated,1777656465.1985908,-0.1781686693429947,0.22477266192436218,0.2164609283208847,0
1777656465.722735,accelerometeruncalibrated,1777656465.2111068,-0.0028839111328125,-0.0699920654296875,-1.0063018798828125,0
1777656465.7227526,orientation,1777656465.2111068,-0.0396344337054429,-0.01323794295700067,-0.3951992830094241,-0.9176444424856776
1777656465.7227705,gyroscope,1777656465.2111068,-0.20106680691242218,0.2018393725156784,0.21293006837368011,0
1777656465.7227867,accelerometer,1777656465.2111068,0.03992625629880931,0.14572459503449497,-0.13525252005457877,0
1777656465.7228029,gyroscopeuncalibrated,1777656465.2186172,-0.21128427982330322,0.16908489167690277,0.20574943721294403,0
1777656465.7228203,accelerometeruncalibrated,1777656465.2311327,-0.0063934326171875,-0.0618896484375,-1.038665771484375,0
1777656465.722838,orientation,1777656465.2311327,-0.03720503748536021,-0.013770305451228797,-0.397132426327053,-0.9169035516021781
1777656465.7228565,gyroscope,1777656465.2311327,-0.18615128099918365,0.09525452554225922,0.1847427934408188,0
1777656465.7228723,accelerometer,1777656465.2311327,-0.03296351374725345,0.17359467179998755,-0.44805765575468537,0
1777656465.7228882,gyroscopeuncalibrated,1777656465.2386425,-0.169158935546875,0.04156901314854622,0.1679794192314148,0
1777656465.722906,accelerometeruncalibrated,1777656465.2511582,-0.0063018798828125,-0.0592193603515625,-1.044677734375,0
1777656465.722923,orientation,1777656465.2511582,-0.035712289812026995,-0.01324331743656772,-0.39864878627951467,-0.9163123561145045
1777656465.7229414,gyroscope,1777656465.2511582,-0.12880103290081024,-0.06745028495788574,0.13844266533851624,0
1777656465.7229583,accelerometer,1777656465.2511582,-0.04541997204399668,0.1656689933672547,-0.46629356966912744,0
1777656465.7229745,gyroscopeuncalibrated,1777656465.2586687,-0.11288554221391678,-0.13273541629314423,0.1122644916176796,0
1777656465.7229915,accelerometeruncalibrated,1777656465.2711833,-0.0082244873046875,-0.055389404296875,-1.0385894775390625,0
1777656465.7230084,orientation,1777656465.2711833,-0.03538541564865597,-0.011381940486428856,-0.39959137794363914,-0.9159394124621094
1777656465.7230272,gyroscope,1777656465.2711833,-0.08629593998193741,-0.2356547862291336,0.08197847008705139,0
1777656465.723044,accelerometer,1777656465.2711833,0.021379029679181986,0.198912214538455,-0.3917658596903085,0
1777656465.72306,gyroscopeuncalibrated,1777656465.2786934,-0.07690969854593277,-0.27278706431388855,0.07475413382053375,0
1777656465.7230763,accelerometeruncalibrated,1777656465.2912095,0.006134033203125,-0.045135498046875,-1.046356201171875,0
1777656465.723094,orientation,1777656465.2912095,-0.03591268651033216,-0.008537111986554836,-0.4002006940569632,-0.9156838781170806
1777656465.7231114,gyroscope,1777656465.2912095,-0.039174675941467285,-0.31201308965682983,0.07814610749483109,0
1777656465.7231278,accelerometer,1777656465.2912095,0.1970989180387929,0.26816169185340405,-0.4724953469187021,0
1777656465.723144,gyroscopeuncalibrated,1777656465.2987194,-0.022723421454429626,-0.33222270011901855,0.08328183740377426,0
1777656465.7231607,accelerometeruncalibrated,1777656465.3112342,-0.0026397705078125,-0.0453948974609375,-1.0275726318359375,0
1777656465.7231793,orientation,1777656465.3112342,-0.0371216477684783,-0.005344042800118399,-0.40084085362109384,-0.9153798031247536
1777656465.7231977,gyroscope,1777656465.3112342,-0.003029421903192997,-0.36290639638900757,0.08163456618785858,0
1777656465.7232141,accelerometer,1777656465.3112342,0.14068223521942272,0.25463095995523033,-0.2526426356822252,0
1777656465.7232304,gyroscopeuncalibrated,1777656465.3187444,-0.01552036963403225,-0.4000944197177887,0.07225529104471207,0
1777656465.723247,accelerometeruncalibrated,1777656465.3312604,-0.0228271484375,-0.044342041015625,-0.9803314208984375,0
1777656465.723264,orientation,1777656465.3312604,-0.03871049429461793,-0.0012682540172221952,-0.40131863930914613,-0.9151192499561231
1777656465.7232835,gyroscope,1777656465.3312604,-0.03409286215901375,-0.5453323125839233,0.056556958705186844,0
1777656465.7233005,accelerometer,1777656465.3312604,0.014082794556673616,0.2620006119403988,0.2158341232448816,0
1777656465.7233162,gyroscopeuncalibrated,1777656465.3387704,-0.047454867511987686,-0.6454378366470337,0.03982890397310257,0
1777656465.7233331,accelerometeruncalibrated,1777656465.3512855,-0.067169189453125,-0.0627288818359375,-0.963531494140625,0
1777656465.7233512,orientation,1777656465.3512855,-0.04096986978127718,0.005075114199903178,-0.4013240617721742,-0.9150052788861366
1777656465.7233706,gyroscope,1777656465.3512855,-0.06175293028354645,-0.7818933725357056,-0.0025973867159336805,0
1777656465.723388,accelerometer,1777656465.3512855,-0.27805991246812045,0.06458630780950188,0.34680268236994743,0
1777656465.7234042,gyroscopeuncalibrated,1777656465.3587954,-0.07531792670488358,-0.8547266125679016,-0.022407038137316704,0
1777656465.7234213,accelerometeruncalibrated,1777656465.3713114,-0.0887298583984375,-0.06842041015625,-0.948394775390625,0
1777656465.7234387,orientation,1777656465.3713114,-0.04377889622281743,0.013336494721835904,-0.4007018436676025,-0.9150648586629954
1777656465.723457,gyroscope,1777656465.3713114,-0.08993277698755264,-0.9363369345664978,-0.04965835437178612,0
1777656465.723473,accelerometer,1777656465.3713114,-0.30498039689119905,0.010380451173707842,0.48549569826722144,0
1777656465.7234898,gyroscopeuncalibrated,1777656465.3788204,-0.10806921124458313,-0.9710007905960083,-0.060256682336330414,0
1777656465.723508,accelerometeruncalibrated,1777656465.3913364,-0.1314544677734375,-0.0679168701171875,-0.938690185546875,0
1777656465.7235265,orientation,1777656465.3913364,-0.04676911818726122,0.022709613289729334,-0.3996034019577884,-0.9152126219343301
1777656465.723545,gyroscope,1777656465.3913364,-0.10605306923389435,-1.0147029161453247,-0.1025308221578598,0
1777656465.7235615,accelerometer,1777656465.3913364,-0.6091994540210813,-0.02275879816636443,0.5154571212887764,0
1777656465.7235777,gyroscopeuncalibrated,1777656465.3988464,-0.10645213723182678,-1.0069271326065063,-0.14374704658985138,0
1777656465.723597,accelerometeruncalibrated,1777656465.4113624,-0.1412353515625,-0.0558013916015625,-0.93450927734375,0
1777656465.723692,orientation,1777656465.4113624,-0.04984658496860053,0.032415247345668766,-0.39772761107840804,-0.9155749141985363
1777656465.7237453,gyroscope,1777656465.4113624,-0.13604268431663513,-1.056130290031433,-0.17024153470993042,0
1777656465.724074,accelerometer,1777656465.4113624,-0.3117576724737882,0.10894567401781678,0.6412877330034971,0
1777656465.7241383,gyroscopeuncalibrated,1777656465.4188714,-0.11353455483913422,-1.1127959489822388,-0.13705265522003174,0
1777656465.7241604,accelerometeruncalibrated,1777656465.4313874,-0.1736602783203125,-0.029876708984375,-1.2189483642578125,0
1777656465.724183,orientation,1777656465.4313874,-0.054352689518772576,0.04270382734323699,-0.3957346370461636,-0.915759957833725
1777656465.7242022,gyroscope,1777656465.4313874,0.17237655818462372,-1.2771563529968262,-0.11407672613859177,0
1777656465.7242188,accelerometer,1777656465.4313874,-0.36556159724518655,-0.026943171178922056,-2.1123200705081224,0
1777656465.7242365,gyroscopeuncalibrated,1777656465.4388974,0.36599743366241455,-1.5423483848571777,-0.09237227588891983,0
1777656465.724254,accelerometeruncalibrated,1777656465.4514134,-0.1353759765625,-0.0074005126953125,-1.1505279541015625,0
1777656465.724273,orientation,1777656465.4514134,-0.06389617831754651,0.05543483058295999,-0.3942955583459745,-0.9150821069927086
1777656465.7242918,gyroscope,1777656465.4514134,0.43568316102027893,-1.712553858757019,-0.027381762862205505,0
1777656465.724308,accelerometer,1777656465.4514134,0.09998349214419722,0.6289088014889508,-1.413314308029413,0
1777656465.7243254,gyroscopeuncalibrated,1777656465.4589224,0.3722715675830841,-1.867041826248169,-0.015559252351522446,0
1777656465.7243426,accelerometeruncalibrated,1777656465.4714384,-0.1707916259765625,-0.0597991943359375,-0.96966552734375,0
1777656465.724361,orientation,1777656465.4714384,-0.07463779290240846,0.07139743059523325,-0.3930739538129255,-0.9136873488041811
1777656465.72438,gyroscope,1777656465.4714384,0.27619385719299316,-2.0225777626037598,-0.0012738199438899755,0
1777656465.7243974,accelerometer,1777656465.4714384,0.09275821706578134,0.22955431330054998,0.0993102690577507,0
1777656465.7244153,gyroscopeuncalibrated,1777656465.4789484,0.23945146799087524,-2.0192270278930664,0.002835467690601945,0
1777656465.724434,accelerometeruncalibrated,1777656465.4914634,-0.221038818359375,-0.0839385986328125,-0.967681884765625,0
1777656465.7244525,orientation,1777656465.4914634,-0.08462312671762556,0.08880596854166461,-0.39169897620794925,-0.9118796117954957
1777656465.7244716,gyroscope,1777656465.4914634,0.1872790902853012,-1.969545602798462,0.0077193607576191425,0
1777656465.7244883,accelerometer,1777656465.4914634,0.05025938403233886,-0.03846438988558948,0.03885901522636413,0
1777656465.7245052,gyroscopeuncalibrated,1777656465.4989734,0.16062802076339722,-1.9632197618484497,0.008510930463671684,0
1777656465.7245228,accelerometeruncalibrated,1777656465.5114894,-0.23272705078125,-0.1006927490234375,-0.96539306640625,0
1777656465.7245407,orientation,1777656465.5114894,-0.09384856008625544,0.10617511674825289,-0.3902022224340854,-0.9097590266846163
1777656465.7245595,gyroscope,1777656465.5114894,0.15266059339046478,-2.0138144493103027,0.021420564502477646,0
1777656465.724576,accelerometer,1777656465.5114894,0.33901655853837726,-0.14835231318958103,-0.008681903627514838,0
1777656465.724593,gyroscopeuncalibrated,1777656465.5189993,0.13837997615337372,-2.1142776012420654,0.03893648087978363,0
1777656465.7246099,accelerometeruncalibrated,1777656465.5315144,-0.25286865234375,-0.1143798828125,-0.936004638671875,0
1777656465.7246282,orientation,1777656465.5315144,-0.10362658237949622,0.12535638752415965,-0.3886159397989754,-0.9069315792233696
1777656465.724646,gyroscope,1777656465.5315144,0.17361752688884735,-2.3642220497131348,0.05390186235308647,0
1777656465.7246625,accelerometer,1777656465.5315144,0.4354343210250139,-0.22547376598864793,0.05428747050464153,0
1777656465.72468,gyroscopeuncalibrated,1777656465.5390244,0.2028130292892456,-2.5635766983032227,0.04362630844116211,0
1777656465.7246985,accelerometeruncalibrated,1777656465.5515404,-0.319976806640625,-0.1141357421875,-0.9152679443359375,0
1777656465.7247164,orientation,1777656465.5515404,-0.11573825374727442,0.14854331515819455,-0.38636174077142493,-0.9029198420992623
1777656465.7247355,gyroscope,1777656465.5515404,0.23688356578350067,-2.945610761642456,0.02542589232325554,0
1777656465.7247517,accelerometer,1777656465.5515404,0.5448088879793882,-0.1960370244283229,-0.13734861555099487,0
1777656465.7247674,gyroscopeuncalibrated,1777656465.5590503,0.2580565810203552,-3.1315484046936035,0.018089788034558296,0
1777656465.7247856,accelerometeruncalibrated,1777656465.5715654,-0.3638763427734375,-0.1103515625,-0.8947906494140625,0
